feature,sample_class,sample_class_label,sample_count,min_value,max_value,non_event_count,non_event_rate,event_count,event_rate,distbn_non_event,distbn_event,woe,iv,iv_sum,remarks
median_a1_dwt,"(1880.5, 22865.0]",2.0,2667,1881.0,22865.000000000004,1604,0.6014248218972629,1063,0.3985751781027372,0.293235831809872,0.42015810276679844,-0.3596539036099492,0.045648090204698274,0.16428812316991473,binned monotonically
median_a1_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,0.16428812316991473,binned monotonically
std_a1_dwt,"(-0.001, 12.37]",0.0,1600,0.0,12.344589458094132,1211,0.756875,389,0.243125,0.2213893967093236,0.15375494071146245,0.364563086240185,0.02465702601475625,0.09310164005258882,binned monotonically
std_a1_dwt,"(12.37, 66.019]",1.0,1600,12.376052143824646,65.99999999999977,1210,0.75625,390,0.24375,0.22120658135283364,0.1541501976284585,0.3611695857726337,0.024218726333143346,0.09310164005258882,binned monotonically
std_a1_dwt,"(66.019, 168.085]",2.0,1600,66.03197878469358,168.0000000000001,1090,0.68125,510,0.31875,0.19926873857404023,0.2015810276679842,-0.01153706418964297,2.6677027701842836e-05,0.09310164005258882,binned monotonically
std_a1_dwt,"(168.085, 330.482]",3.0,1600,168.2133235573872,330.47718025102284,1009,0.630625,591,0.369375,0.18446069469835466,0.23359683794466404,-0.2361603107469502,0.011604006857955082,0.09310164005258882,binned monotonically
std_a1_dwt,"(330.482, 4172.538]",4.0,1600,330.5,4172.537617166163,950,0.59375,650,0.40625,0.1736745886654479,0.25691699604743085,-0.3915696919895572,0.0325952038190323,0.09310164005258882,binned monotonically
std_a1_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,0.09310164005258882,binned monotonically
max_a1_dwt,"(1.999, 758.667]",0.0,2667,2.0000000000000004,758.0000000000002,2137,0.8012748406449194,530,0.19872515935508062,0.3906764168190128,0.20948616600790515,0.623221935078519,0.11292173872786068,0.16934417745130947,binned monotonically
max_a1_dwt,"(758.667, 2143.333]",1.0,2666,760.0000000000001,2143.0000000000005,1738,0.6519129782445612,928,0.3480870217554389,0.3177330895795247,0.366798418972332,-0.1436007406553242,0.007045817641304581,0.16934417745130947,binned monotonically
max_a1_dwt,"(2143.333, 30055.5]",2.0,2667,2143.5000000000005,30055.500000000007,1595,0.5980502437195351,1072,0.4019497562804649,0.2915904936014625,0.42371541501976284,-0.37371164010626345,0.0493766210821442,0.16934417745130947,binned monotonically
max_a1_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,0.16934417745130947,binned monotonically
mean_a2_dwt,"(-2955.3540000000003, -0.842]",0.0,3818,-2955.3527919691755,-0.8485281374238569,2605,0.682294394971189,1213,0.3177056050288109,0.47623400365630714,0.47944664031620554,-0.006723268451043864,2.159941870016188e-05,4.136553106262938e-05,binned forcefully
mean_a2_dwt,"(-0.842, 2439.754]",1.0,4182,-0.8249579113843074,2439.754097353985,2865,0.6850789096126255,1317,0.3149210903873745,0.5237659963436929,0.5205533596837945,0.006152613711098047,1.97661123624675e-05,4.136553106262938e-05,binned forcefully
mean_a2_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,4.136553106262938e-05,binned forcefully
median_a2_dwt,"(-1933.9379999999999, -1.14e-15]",0.0,3957,-1933.9370465452075,-1.7763568394002505e-15,2717,0.6866312863280263,1240,0.3133687136719737,0.496709323583181,0.4901185770750988,0.013357637132804185,8.803680028925789e-05,0.0001737844285186669,binned forcefully
median_a2_dwt,"(-1.14e-15, 2357.494]",1.0,4043,-4.440892098500626e-16,2357.494008475949,2753,0.6809300024734108,1290,0.31906999752658916,0.503290676416819,0.5098814229249012,-0.013010305907571598,8.574762822940904e-05,0.0001737844285186669,binned forcefully
median_a2_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,0.0001737844285186669,binned forcefully
std_a2_dwt,"(-0.001, 40.935]",0.0,2000,0.0,40.93372013932334,1550,0.775,450,0.225,0.283363802559415,0.17786561264822134,0.4657033134544659,0.0491308566050914,0.12744421470352918,binned monotonically
std_a2_dwt,"(40.935, 186.344]",1.0,2000,40.93555911429573,186.30340397677477,1487,0.7435,513,0.2565,0.27184643510054846,0.20276679841897233,0.29318078759492455,0.02025282228907573,0.12744421470352918,binned monotonically
std_a2_dwt,"(186.344, 370.144]",2.0,2000,186.38464558839368,370.1264798837164,1227,0.6134999999999999,773,0.3865,0.2243144424131627,0.3055335968379447,-0.30901091757097154,0.02509760543314031,0.12744421470352918,binned monotonically
std_a2_dwt,"(370.144, 4008.608]",3.0,2000,370.19621298861375,4008.6081905070246,1206,0.603,794,0.397,0.22047531992687386,0.3138339920948617,-0.35307839765446597,0.03296293037622173,0.12744421470352918,binned monotonically
std_a2_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,0.12744421470352918,binned monotonically
max_a2_dwt,"(-1657.459, 43.134]",0.0,2005,-1657.4582951012674,43.133513652379406,1533,0.7645885286783043,472,0.23541147132169576,0.28025594149908595,0.1865612648221344,0.40694357959179783,0.0381284471156148,0.09769188862255612,binned monotonically
max_a2_dwt,"(43.134, 224.86]",1.0,1995,43.840620433565945,224.8599564173221,1464,0.7338345864661654,531,0.2661654135338346,0.2676416819012797,0.2098814229249012,0.243106359584857,0.014041886288425932,0.09769188862255612,binned monotonically
max_a2_dwt,"(224.86, 532.451]",2.0,2002,224.85995641732214,532.4514062334703,1265,0.6318681318681318,737,0.36813186813186816,0.2312614259597806,0.29130434782608694,-0.23081980472217692,0.013859095500129754,0.09769188862255612,binned monotonically
max_a2_dwt,"(532.451, 7565.335]",3.0,1998,532.4514062334704,7565.3354519148725,1208,0.6046046046046045,790,0.3953953953953954,0.22084095063985376,0.31225296442687744,-0.3463708806607678,0.03166245971838564,0.09769188862255612,binned monotonically
max_a2_dwt,Missing,,0,,,0,,0,,0.0,0.0,,,0.09769188862255612,binned monotonically
acct_id,SA10025,,1,SA10025,SA10025,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10036,,1,SA10036,SA10036,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10043,,1,SA10043,SA10043,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10065,,1,SA10065,SA10065,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10080,,1,SA10080,SA10080,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10087,,1,SA10087,SA10087,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10091,,1,SA10091,SA10091,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10094,,1,SA10094,SA10094,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10113,,1,SA10113,SA10113,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10119,,1,SA10119,SA10119,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10139,,1,SA10139,SA10139,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10149,,1,SA10149,SA10149,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10161,,1,SA10161,SA10161,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10176,,1,SA10176,SA10176,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10184,,1,SA10184,SA10184,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10186,,1,SA10186,SA10186,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10190,,1,SA10190,SA10190,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10201,,1,SA10201,SA10201,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10205,,1,SA10205,SA10205,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10211,,1,SA10211,SA10211,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10218,,1,SA10218,SA10218,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10225,,1,SA10225,SA10225,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10229,,1,SA10229,SA10229,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10233,,1,SA10233,SA10233,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10235,,1,SA10235,SA10235,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10237,,1,SA10237,SA10237,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10245,,1,SA10245,SA10245,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10248,,1,SA10248,SA10248,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10252,,1,SA10252,SA10252,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10255,,1,SA10255,SA10255,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10268,,1,SA10268,SA10268,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10269,,1,SA10269,SA10269,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10275,,1,SA10275,SA10275,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10277,,1,SA10277,SA10277,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10278,,1,SA10278,SA10278,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10284,,1,SA10284,SA10284,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10288,,1,SA10288,SA10288,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10290,,1,SA10290,SA10290,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10300,,1,SA10300,SA10300,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10311,,1,SA10311,SA10311,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10325,,1,SA10325,SA10325,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10343,,1,SA10343,SA10343,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10353,,1,SA10353,SA10353,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10356,,1,SA10356,SA10356,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10382,,1,SA10382,SA10382,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10386,,1,SA10386,SA10386,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10418,,1,SA10418,SA10418,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10422,,1,SA10422,SA10422,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10473,,1,SA10473,SA10473,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10492,,1,SA10492,SA10492,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10523,,1,SA10523,SA10523,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10524,,1,SA10524,SA10524,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10526,,1,SA10526,SA10526,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10543,,1,SA10543,SA10543,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10548,,1,SA10548,SA10548,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10553,,1,SA10553,SA10553,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10558,,1,SA10558,SA10558,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10563,,1,SA10563,SA10563,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10568,,1,SA10568,SA10568,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10574,,1,SA10574,SA10574,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10576,,1,SA10576,SA10576,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10578,,1,SA10578,SA10578,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10589,,1,SA10589,SA10589,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10591,,1,SA10591,SA10591,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10592,,1,SA10592,SA10592,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10613,,1,SA10613,SA10613,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10615,,1,SA10615,SA10615,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10621,,1,SA10621,SA10621,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10627,,1,SA10627,SA10627,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10630,,1,SA10630,SA10630,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10637,,1,SA10637,SA10637,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10643,,1,SA10643,SA10643,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10644,,1,SA10644,SA10644,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10660,,1,SA10660,SA10660,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10661,,1,SA10661,SA10661,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10667,,1,SA10667,SA10667,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10705,,1,SA10705,SA10705,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10731,,1,SA10731,SA10731,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10750,,1,SA10750,SA10750,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10761,,1,SA10761,SA10761,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10765,,1,SA10765,SA10765,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10772,,1,SA10772,SA10772,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10788,,1,SA10788,SA10788,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10789,,1,SA10789,SA10789,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10790,,1,SA10790,SA10790,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10794,,1,SA10794,SA10794,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10797,,1,SA10797,SA10797,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10798,,1,SA10798,SA10798,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10799,,1,SA10799,SA10799,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10806,,1,SA10806,SA10806,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10809,,1,SA10809,SA10809,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10816,,1,SA10816,SA10816,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10818,,1,SA10818,SA10818,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10836,,1,SA10836,SA10836,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10840,,1,SA10840,SA10840,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10842,,1,SA10842,SA10842,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10851,,1,SA10851,SA10851,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10859,,1,SA10859,SA10859,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10877,,1,SA10877,SA10877,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10892,,1,SA10892,SA10892,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10901,,1,SA10901,SA10901,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10929,,1,SA10929,SA10929,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10931,,1,SA10931,SA10931,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10935,,1,SA10935,SA10935,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10938,,1,SA10938,SA10938,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10954,,1,SA10954,SA10954,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA10962,,1,SA10962,SA10962,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA10997,,1,SA10997,SA10997,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11000,,1,SA11000,SA11000,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11012,,1,SA11012,SA11012,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11020,,1,SA11020,SA11020,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11043,,1,SA11043,SA11043,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA11055,,1,SA11055,SA11055,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11056,,1,SA11056,SA11056,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11064,,1,SA11064,SA11064,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11065,,1,SA11065,SA11065,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11094,,1,SA11094,SA11094,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11103,,1,SA11103,SA11103,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
acct_id,SA11115,,1,SA11115,SA11115,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11116,,1,SA11116,SA11116,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11117,,1,SA11117,SA11117,1,1.0,0,0.0,0.00018281535648994517,0.0,0.0,0.0,0.0,categorical
acct_id,SA11161,,1,SA11161,SA11161,0,0.0,1,1.0,0.0,0.0003952569169960474,0.0,0.0,0.0,categorical
